,t,Af_R1,Af_R2,Af_R3,Af_R5,Af_R6,Af_R7,Af_R8,Af_R9,Af_R11,Af_R12,Af_R13,Af_R14,Af_R15,Ar_R1,Ar_R2,Ar_R3,Ar_R5,Ar_R6,Ar_R7,Ar_R8,Ar_R9,Ar_R11,Ar_R12,Ar_R13,Ar_R14,Ar_R15,v_R1,v_R2,v_R3,v_R5,v_R6,v_R7,v_R8,v_R9,v_R11,v_R12,v_R13,v_R14,v_R15,mu_H,mu_Ke,mu_Ki,mu_Nae,mu_Nai,mu_MgATP,mu_MgADP,mu_P_i,v_H,v_Ke,v_Ki,v_Nae,v_Nai,v_MgATP,v_MgADP,v_P_i,mu_P1,mu_P2,mu_P3,mu_P5,mu_P6,mu_P7,mu_P8,mu_P9,mu_P11,mu_P12,mu_P13,mu_P14,mu_P15,v_P1,v_P2,v_P3,v_P5,v_P6,v_P7,v_P8,v_P9,v_P11,v_P12,v_P13,v_P14,v_P15,V_mem,I_mem
561,56.10000000000053,-5096.402337470768,-20262.045397659127,780.1025337610324,3159.5729628257304,2817.568313647811,18332.947213183255,18292.31148811277,8401.185364564077,-3131.989788441515,-6621.588058613321,-6621.819725991059,20596.163316249178,20595.60100409677,-45899.38654025512,-26047.191287457757,779.66760558014,3156.362741964308,-14416.429560771001,18292.31148811277,18249.261773385755,8398.242812747949,-3134.3018009173215,-6621.819725991059,-46172.669678926664,20595.60100409677,-5096.402337470768,45.7575981861039,45.75759818603231,45.75754448768453,45.754465085906,45.75450051677664,45.76012926199004,45.76172199367154,45.76193486882569,45.7618214949404,45.760690516794995,45.757867724954416,45.75761611099301,45.75759818611973,-24692.32110947245,-3487.2862576959988,-25637.341142595993,4021.4731717467325,1189.9526786227952,17535.432485339614,-32749.376773954256,-16383.946231983447,45.757867724954416,-91.52251201173539,91.51519637213622,137.28559173132294,-137.2664746594965,-45.75761611099301,45.75450051677664,45.757867724954416,-5096.402337470768,-20262.045397659127,-409.8501448617628,779.66760558014,2817.568313647811,18332.947213183255,18292.31148811277,8401.185364564077,355.29646925448395,-3134.3018009173215,-6621.819725991059,3060.730830909564,20595.60100409677,1.5830892152735032e-11,7.15871806278301e-11,5.369834778434779e-05,0.003079401778528279,-3.543087063917483e-05,-0.005628745213400066,-0.0015927316815051995,-0.00021287515414769587,0.00011337388529142345,0.0011309781454045265,0.0028227918405789865,0.00025161396140305214,1.792487328344805e-05,-0.06389999999999942,-4415285.686137083
562,56.20000000000053,-5093.313908981015,-20259.01418042606,782.6510194180137,3162.121357348243,2820.64623131743,18327.209080196375,18286.432848247794,8404.273758913165,-3128.901393522896,-6618.499663259252,-6618.731330605825,20599.25174474607,20598.689432594143,-45896.35532302206,-26044.642801800775,782.2160001026524,3158.910464910427,-14422.167693757881,18286.432848247794,18243.231852809844,8401.331207666568,-3131.2134055632528,-6618.731330605825,-46169.58125043691,20598.689432594143,-5093.313908981015,45.812462416440255,45.81246241636877,45.81240880617251,45.80930337764633,45.80936957734095,45.8149914297396,45.81656697177856,45.81679482908289,45.81668156683643,45.8155517026232,45.81273168989801,45.81248032346545,45.81246241645612,-24692.32110947245,-3487.2862576959988,-25637.341142595993,4021.4731717467325,1189.9526786227952,17535.432485339614,-32749.376773954256,-16383.946231983447,45.81273168989801,-91.63223326945963,91.62492483280903,137.45015662994433,-137.4310155614652,-45.81248032346545,45.80936957734095,45.81273168989801,-5093.313908981015,-20259.01418042606,-407.3016592047816,782.2160001026524,2820.64623131743,18327.209080196375,18286.432848247794,8404.273758913165,358.3848641731029,-3131.2134055632528,-6618.731330605825,3063.819259406456,20598.689432594143,1.5866419289523037e-11,7.148770464482368e-11,5.3610196253828235e-05,0.0031054285261831183,-6.619969462207109e-05,-0.00562185239864732,-0.0015755420389638175,-0.00022785730432417495,0.00011326224645813454,0.0011298642132260284,0.0028200127251949425,0.00025136643255763147,1.790700932957634e-05,-0.06379999999999941,-4420577.373690693
563,56.30000000000053,-5090.232220270183,-20255.989688193207,785.192803661845,3164.663050444988,2823.717447256985,18321.465209840182,18280.54799734939,8407.355413525742,-3125.8197383414945,-6615.418007642942,-6615.649674958386,20602.33343346404,20601.771121312588,-45893.3308307892,-26042.101017556943,784.7576931993976,3161.451486126482,-14427.911564114074,18280.54799734939,18237.19519249742,8404.41286284797,-3128.1317499469437,-6615.649674958386,-46166.49956172608,20601.771121312588,-5090.232220270183,45.86727248633797,45.86727248626655,45.86721896428937,45.86409047863556,45.86418448863492,45.869799427641645,45.87135937813427,45.871600612869685,45.87148746271714,45.870358716124336,45.867541493407494,45.867290375982826,45.86727248635376,-24692.32110947245,-3487.2862576959988,-25637.341142595993,4021.4731717467325,1189.9526786227952,17535.432485339614,-32749.376773954256,-16383.946231983447,45.867541493407494,-91.74184617884148,91.73454497260451,137.61456060387366,-137.5953999215605,-45.867290375982826,45.86418448863492,45.867541493407494,-5090.232220270183,-20255.989688193207,-404.75987496095024,784.7576931993976,2823.717447256985,18321.465209840182,18280.54799734939,8407.355413525742,361.46651935450444,-3128.1317499469437,-6615.649674958386,3066.9009481244248,20601.771121312588,1.5795365015947027e-11,7.141665037124767e-11,5.352197717911622e-05,0.003128485653810742,-9.400999935849086e-05,-0.005614939006726161,-0.001559950492627138,-0.00024123473541237672,0.00011315015254353966,0.00112874659280493,0.0028172227168425934,0.0002511174246677683,1.7889629063461143e-05,-0.06369999999999942,-4425863.996175796
564,56.40000000000053,-5087.15726324263,-20252.97191287911,787.727894492471,3167.1980501158923,2826.7819694238938,18315.71561382917,18274.65694562415,8410.430336497633,-3122.74481480149,-6612.343083668573,-6612.5747509529265,20605.408390498727,20604.846078347757,-45890.313055475104,-26039.565926726318,787.2926928703017,3163.9858135698905,-14433.661160125088,18274.65694562415,18231.151800544314,8407.487786387974,-3125.0568259725746,-6612.5747509529265,-46163.42460469853,20604.846078347757,-5087.15726324263,45.92202818841513,45.92202818834379,45.9219747548991,45.91882679608624,45.91894504317907,45.92455304836463,45.92609931885739,45.926352012968906,45.92623897528441,45.92511135022433,45.92229692810757,45.92204606011954,45.922028188430964,-24692.32110947245,-3487.2862576959988,-25637.341142595993,4021.4731717467325,1189.9526786227952,17535.432485339614,-32749.376773954256,-16383.946231983447,45.92229692810757,-91.85135032550875,91.84405637675891,137.7788033447952,-137.75962834707158,-45.92204606011954,45.91894504317907,45.92229692810757,-5087.15726324263,-20252.97191287911,-402.22478413032417,787.2926928703017,2826.7819694238938,18315.71561382917,18274.65694562415,8410.430336497633,364.54144289450886,-3125.0568259725746,-6612.5747509529265,3069.9759051591136,20604.846078347757,1.5830892152735032e-11,7.134559609767166e-11,5.343344469110889e-05,0.0031479588128533464,-0.00011824709282848289,-0.005608005185557374,-0.0015462704927600157,-0.000252694111516405,0.00011303768449266727,0.0011276250600857907,0.002814422116756532,0.000250867988029313,1.7871688577031364e-05,-0.06359999999999942,-4431145.56542765
565,56.50000000000053,-5084.089029783757,-20249.960846383034,790.2562999318461,3169.726364382897,2829.8398057950235,18309.96030392545,18268.759703322394,8413.498535943614,-3119.6766147881085,-6609.274883221372,-6609.506550474675,20608.476623964732,20607.91431181424,-45887.30198897903,-26037.03752128694,789.8210071373064,3166.5134552175205,-14439.416470028806,18268.759703322394,18225.101685065292,8410.555986401356,-3121.988625525373,-6609.506550474675,-46160.35637123966,20607.91431181424,-5084.089029783757,45.976729316323,45.97672931625165,45.97667597144402,45.973512777333816,45.97365103452666,45.97925208561861,45.980786918154536,45.98104882307715,45.98093589826201,45.979809399324935,45.9769977876561,45.976747170387405,45.976729316338776,-24692.32110947245,-3487.2862576959988,-25637.341142595993,4021.4731717467325,1189.9526786227952,17535.432485339614,-32749.376773954256,-16383.946231983447,45.9769977876561,-91.96074529758695,91.95345863257465,137.94288456430883,-137.92370152611164,-45.976747170387405,45.97365103452666,45.9769977876561,-5084.089029783757,-20249.960846383034,-399.69637869094913,789.8210071373064,2829.8398057950235,18309.96030392545,18268.759703322394,8413.498535943614,367.60964290789036,-3121.988625525373,-6609.506550474675,3073.0441386251186,20607.91431181424,1.5774048733874224e-11,7.135270152502926e-11,5.3344807632527136e-05,0.0031631941102006067,-0.00013825719284454863,-0.005601051091950637,-0.0015348325359241244,-0.0002619049226169068,0.00011292481514146857,0.0011264989370758371,0.00281161166883237,0.00025061726869779477,1.785404862886253e-05,-0.06349999999999942,-4436422.095143555
566,56.600000000000534,-5081.0275117602405,-20246.95648058516,792.7780280237666,3172.2480012897818,2832.890964366464,18304.1992919389,18262.856280738324,8416.560019997194,-3116.615130167844,-6606.213398167836,-6606.445065390128,20611.53814199538,20610.975829845363,-45884.29762318115,-26034.51579319502,792.3426440441912,3169.0344190654605,-14445.177482015355,18262.856280738324,18219.044854193875,8413.61747102162,-3118.927140471837,-6606.445065390128,-46157.29485321614,20610.975829845363,-5081.0275117602405,46.03137566474577,46.03137566467456,46.03132240879009,46.02814891070853,46.02830225726365,46.03389633414603,46.035422318438194,46.03569083797988,46.03557802650063,46.03445265755118,46.03164386674404,46.031393501039986,46.03137566476148,-24692.32110947245,-3487.2862576959988,-25637.341142595993,4021.4731717467325,1189.9526786227952,17535.432485339614,-32749.376773954256,-16383.946231983447,46.03164386674404,-92.0700306840518,92.06275132942034,138.10680399439795,-138.08762023020716,-46.031393501039986,46.02830225726365,46.03164386674404,-5081.0275117602405,-20246.95648058516,-397.17465059902855,792.3426440441912,2832.890964366464,18304.1992919389,18262.856280738324,8416.560019997194,370.6711275281545,-3118.927140471837,-6606.445065390128,3076.105656655767,20610.975829845363,1.5710099887655815e-11,7.120348755051964e-11,5.325588447391283e-05,0.0031734980815585345,-0.0001533465551162294,-0.005594076882381671,-0.0015259842921651057,-0.00026851954168449765,0.00011281147924790957,0.0011253689494523655,0.0028087908071370293,0.0002503657040549001,1.7836278509264503e-05,-0.06339999999999942,-4441693.6008982295
567,56.700000000000536,-5077.972701020242,-20243.95880734683,795.2930868336988,3174.7629689019986,2835.935453153306,18298.43258972729,18256.946688210155,8419.614796810396,-3113.5603527886797,-6603.158620355949,-6603.3902875472695,20614.59295274251,20614.03064059297,-45881.299949942826,-26032.00073438509,794.8576116564083,3171.548713128803,-14450.944184226966,18256.946688210155,18212.981316082074,8416.672248400784,-3115.8723626599503,-6603.3902875472695,-46154.24004247614,20614.03064059297,-5077.972701020242,46.085967029400734,46.08596702932957,46.08591386247059,46.08273572652235,46.08289850700864,46.08848558972225,46.090005680495075,46.0902778535897,46.090165155767785,46.08904092114956,46.086234961095414,46.085984847815695,46.08596702941645,-24692.32110947245,-3487.2862576959988,-25637.341142595993,4021.4731717467325,1189.9526786227952,17535.432485339614,-32749.376773954256,-16383.946231983447,46.086234961095414,-92.17920607691735,92.1719340587303,138.27056138767446,-138.25138531551528,-46.085984847815695,46.08289850700864,46.086234961095414,-5077.972701020242,-20243.95880734683,-394.65959178909645,794.8576116564083,2835.935453153306,18298.43258972729,18256.946688210155,8419.614796810396,373.72590490731926,-3115.8723626599503,-6603.3902875472695,3079.160467402895,20614.03064059297,1.5717205315013416e-11,7.116796041373163e-11,5.316685897582829e-05,0.0031781359482394578,-0.00016278048629203568,-0.0055870827136033085,-0.0015200907728285529,-0.0002721730946220191,0.00011269782191192235,0.0011242346182243068,0.0028059600541467944,0.000250113279719244,1.7818399243196836e-05,-0.06329999999999941,-4446960.1001644
568,56.80000000000054,-5074.92458939363,-20240.96781851074,797.8014844486123,3177.2712753065034,2838.973280189423,18292.66020919642,18251.030936120264,8422.66287455353,-3110.5122744803034,-6600.110541615403,-6600.342208775791,20617.64106437625,20617.078752227186,-45878.30896110673,-26029.492336770178,797.365918060913,3174.0563454414196,-14456.716564757837,18251.030936120264,18206.911078900208,8419.72032670916,-3112.8242839194045,-6600.342208775791,-46151.19193084953,20617.078752227186,-5074.92458939363,46.140503207038286,46.14050320696719,46.14045012939791,46.13727379796962,46.13743958041297,46.14301964915391,46.1445371835999,46.14480966668375,46.14469708294838,46.143573986643304,46.140770867467346,46.140521007485866,46.140503207053946,-24692.32110947245,-3487.2862576959988,-25637.341142595993,4021.4731717467325,1189.9526786227952,17535.432485339614,-32749.376773954256,-16383.946231983447,46.140770867467346,-92.28827106959169,92.28100641400547,138.4341565169674,-138.41499772533714,-46.140521007485866,46.13743958041297,46.140770867467346,-5074.92458939363,-20240.96781851074,-392.15119417418293,797.365918060913,2838.973280189423,18292.66020919642,18251.030936120264,8422.66287455353,376.77398321569547,-3112.8242839194045,-6600.342208775791,3082.2085790366345,20617.078752227186,1.5660361896152608e-11,7.109690614015562e-11,5.3077569276638314e-05,0.003176331428292656,-0.0001657824433536348,-0.005580068740940192,-0.0015175344459876783,-0.00027248308384741904,0.00011258373536549016,0.0011230963050792298,0.002803119175958102,0.0002498599814799718,1.7800431919567927e-05,-0.06319999999999941,-4452221.612327946
569,56.90000000000054,-5071.883168692194,-20237.983505901153,800.3032289768138,3179.772928611589,2842.0044535272573,18286.882162300262,18245.10903489531,8425.704261414992,-3107.4708870543236,-6597.069153757809,-6597.300820887304,20620.68248508481,20620.12017293623,-45875.324648497146,-26026.990592241975,799.8675713659987,3176.557324055754,-14462.494611653994,18245.10903489531,18200.834150836672,8422.76171413514,-3109.78289606181,-6597.300820887304,-46148.15051014809,20620.12017293623,-5071.883168692194,46.19498399544181,46.194983995370826,46.19493100724076,46.191763741965445,46.19192527516066,46.1974983102866,46.19901702564278,46.19928607512256,46.1991736059301,46.19805165175471,46.19525138365004,46.19500177720918,46.19498399545754,-24692.32110947245,-3487.2862576959988,-25637.341142595993,4021.4731717467325,1189.9526786227952,17535.432485339614,-32749.376773954256,-16383.946231983447,46.19525138365004,-92.39722525768481,92.38996799081264,138.5975891758879,-138.57845849117166,-46.19500177720918,46.19192527516066,46.19525138365004,-5071.883168692194,-20237.983505901153,-389.64944964598146,799.8675713659987,2842.0044535272573,18286.882162300262,18245.10903489531,8425.704261414992,379.8153706416753,-3109.78289606181,-6597.300820887304,3085.2499997451973,20620.12017293623,1.5731416169728618e-11,7.098321930243401e-11,5.298813006504588e-05,0.003167265275315856,-0.00016153319521805543,-0.0055730351259342115,-0.001518715356183975,-0.0002690494797761289,0.00011246919245877507,0.0011219541753888507,0.0028002681046714883,0.00024960644086036154,1.7781751637357956e-05,-0.0630999999999994,-4457478.158703963
570,57.00000000000054,-5068.848430709853,-20235.00586132411,802.798328547786,3182.2679369467264,2845.0289812376022,18281.098461041074,18239.18099500639,8428.73896560105,-3104.43618230448,-6594.034448576907,-6594.266115675551,20623.717223074276,20623.154910926172,-45872.347003920106,-26024.495492671,802.3625797011358,3179.051657042599,-14468.278312913182,18239.18099500639,18194.750540097728,8425.796418884984,-3106.748190880909,-6594.266115675551,-46145.11577216575,20623.154910926172,-5068.848430709853,46.249409193427816,46.2494091933569,46.24935629482451,46.246206220166165,46.24635538996842,46.2519213719993,46.25344542323569,46.25370687792664,46.25359452363204,46.25247371586637,46.24967630846683,46.24942695698487,46.24940919344355,-24692.32110947245,-3487.2862576959988,-25637.341142595993,4021.4731717467325,1189.9526786227952,17535.432485339614,-32749.376773954256,-16383.946231983447,46.24967630846683,-92.5060682394984,92.4988183867847,138.76085917908898,-138.74176873515682,-46.24942695698487,46.24635538996842,46.24967630846683,-5068.848430709853,-20235.00586132411,-387.1543500750092,802.3625797011358,2845.0289812376022,18281.098461041074,18239.18099500639,8428.73896560105,382.8500753915189,-3106.748190880909,-6594.266115675551,3088.2847377346625,20623.154910926172,1.5731416169728618e-11,7.09192704562156e-11,5.2898532388212516e-05,0.0031500746583432715,-0.00014916980225621046,-0.005565982030880434,-0.001524051236387436,-0.0002614546909498472,0.00011235429460043633,0.001120807765666143,0.00279740739954093,0.0002493514819619236,1.7763541322324272e-05,-0.06299999999999942,-4462729.762551879
571,57.10000000000054,-5065.820367222871,-20232.03487656762,805.2867913120267,3184.7563084624003,2848.0468714093936,18275.30911746955,18233.246826969167,8431.766995335618,-3101.408152006855,-6591.006417848784,-6591.238084916615,20626.74528656838,20626.182974420753,-45869.37601916361,-26022.007029906763,804.8509512168097,3181.5393524908905,-14474.067656484705,18233.246826969167,18188.660254907296,8428.824449182608,-3103.720160152785,-6591.238084916615,-46142.087708678766,20626.182974420753,-5065.820367222871,46.30377860084588,46.30377860077505,46.30372579199776,46.30060193982206,46.300729724585615,46.30628863418934,46.307822611843946,46.3080718750084,46.30795963602384,46.306839978545355,46.30404544177413,46.303796345714694,46.30377860086162,-24692.32110947245,-3487.2862576959988,-25637.341142595993,4021.4731717467325,1189.9526786227952,17535.432485339614,-32749.376773954256,-16383.946231983447,46.30404544177413,-92.6147996145692,92.60755720162092,138.92396636186075,-138.90492967164187,-46.303796345714694,46.300729724585615,46.30404544177413,-5065.820367222871,-20232.03487656762,-384.6658873107686,804.8509512168097,2848.0468714093936,18275.30911746955,18233.246826969167,8431.766995335618,385.8781056891437,-3103.720160152785,-6591.238084916615,3091.312801228767,20626.182974420753,1.573852159708622e-11,7.083400532792439e-11,5.280877728353062e-05,0.0031238521757046556,-0.00012778476355634893,-0.005558909603728068,-0.001533977654602836,-0.0002492631644557264,0.00011223898456336201,0.0011196574784833047,0.002794536771226319,0.00024909605943435054,1.7744853074930234e-05,-0.06289999999999941,-4467976.449091966
572,57.20000000000054,-5062.79896999006,-20229.070543401893,807.7686254408904,3187.238051329952,2851.058132149502,18269.514143684937,18227.306541343976,8434.788358860076,-3098.3867879200766,-6587.98505333207,-6588.216720369129,20629.766683808313,20629.204371661166,-45866.41168599788,-26019.525195777896,807.3326940843617,3184.020418507499,-14479.86263026932,18227.306541343976,18182.563303506755,8431.845813269387,-3100.6987956360704,-6588.216720369129,-46139.06631144596,20629.204371661166,-5062.79896999006,46.35809201857851,46.35809201850772,46.358039299721334,46.35495165464454,46.355048079794344,46.36059989781297,46.3621488458221,46.36238086738003,46.362268744077916,46.36115024065006,46.3583585844614,46.35810974497956,46.35809201859428,-24692.32110947245,-3487.2862576959988,-25637.341142595993,4021.4731717467325,1189.9526786227952,17535.432485339614,-32749.376773954256,-16383.946231983447,46.3583585844614,-92.72341898472797,92.71618403708624,139.08691058058216,-139.0679426090104,-46.35810974497956,46.355048079794344,46.3583585844614,-5062.79896999006,-20229.070543401893,-382.1840531819048,807.3326940843617,2851.058132149502,18269.514143684937,18227.306541343976,8434.788358860076,388.8994697759221,-3100.6987956360704,-6588.216720369129,3094.334198468699,20629.204371661166,1.5766943306516623e-11,7.079137276377878e-11,5.2718786385241856e-05,0.0030876450767962638,-9.642514980612304e-05,-0.005551818018624033,-0.001548948009130413,-0.0002320215579345586,0.00011212330211662902,0.001118503427854023,0.002791656188662728,0.0002488394818414008,1.7726385280525392e-05,-0.06279999999999941,-4473218.245513212
573,57.300000000000544,-5059.784230752983,-20226.112853579507,810.2438391264322,3189.713173741427,2854.0627715825244,18263.713551835142,18221.360148735996,8437.803064433043,-3095.3720817855265,-6584.970346768147,-6585.202013774475,20632.78142305251,20632.21911090584,-45863.4539961755,-26017.049982092358,809.8078164958366,3186.4948632170212,-14485.663222119114,18221.360148735996,18176.45969415472,8434.860519403937,-3097.684089072148,-6585.202013774475,-46136.051572208875,20632.21911090584,-5059.784230752983,46.412349248541425,46.412349248470626,46.412296619845776,46.4092561658409,46.40931025740939,46.414854964829544,46.41642439858227,46.4166336570277,46.41652164979811,46.415404304699166,46.41261553845126,46.41236695636036,46.412349248557234,-24692.32110947245,-3487.2862576959988,-25637.341142595993,4021.4731717467325,1189.9526786227952,17535.432485339614,-32749.376773954256,-16383.946231983447,46.41261553845126,-92.83192595449728,92.82469849701205,139.24969171263768,-139.2308089515276,-46.41236695636036,46.40931025740939,46.41261553845126,-5059.784230752983,-20226.112853579507,-379.70883949636305,809.8078164958366,2854.0627715825244,18263.713551835142,18221.360148735996,8437.803064433043,391.9141759104724,-3097.684089072148,-6585.202013774475,3097.348937712896,20632.21911090584,1.580957587066223e-11,7.079847819113638e-11,5.26286248501151e-05,0.0030404540048749595,-5.4091568486569486e-05,-0.005544707420156669,-0.001569433752727889,-0.0002092584454302937,0.00011200722958903953,0.0011173450989474532,0.0027887662479031405,0.0002485820909043923,1.770780312426723e-05,-0.06269999999999941,-4478455.180994155
574,57.400000000000546,-5056.776141236155,-20223.16179883561,812.7124405812544,3192.1816839094167,2857.060797850583,18257.907354116884,18215.40765979532,8440.811120330189,-3092.364025327539,-6581.962289881352,-6582.19395685699,20635.789512576455,20635.22720043026,-45860.5029414316,-26014.581380637534,812.2763266638261,3188.9626947615798,-14491.469419837373,18215.40765979532,18170.349435126867,8437.868575861925,-3094.6760321853535,-6582.19395685699,-46133.043482692054,20635.22720043026,-5056.776141236155,46.46655009368336,46.4665500936127,46.466497555333866,46.463516322924036,46.46351606027821,46.46905363826442,46.47064956257912,46.470830047053774,46.47071815628656,46.46960197311911,46.46681610669944,46.46656778247095,46.466550093699176,-24692.32110947245,-3487.2862576959988,-25637.341142595993,4021.4731717467325,1189.9526786227952,17535.432485339614,-32749.376773954256,-16383.946231983447,46.46681610669944,-92.94032012940568,92.93310018729606,139.41230965668666,-139.39353020118193,-46.46656778247095,46.46351606027821,46.46681610669944,-5056.776141236155,-20223.16179883561,-377.2402380415408,812.2763266638261,2857.060797850583,18257.907354116884,18215.40765979532,8440.811120330189,394.92223236846,-3094.6760321853535,-6582.19395685699,3100.3570272368397,20635.22720043026,1.581668129801983e-11,7.065636964398436e-11,5.253827883677786e-05,0.00298123240983017,2.626458268650822e-07,-0.005537577986210351,-0.0015959243146994595,-0.00018048447465446316,0.00011189076721507263,0.0011161831674471046,0.002785866419671379,0.0002483242284867515,1.7688771777102374e-05,-0.0625999999999994,-4483687.286705803
575,57.50000000000055,-5053.774693147251,-20220.217370888142,815.1744380383553,3194.643590066909,2860.0522191131245,18252.09556277579,18209.44908521714,8443.812534844028,-3089.362610253602,-6578.960874379178,-6579.192541324167,20638.790960672475,20638.22864852676,-45857.55851348414,-26012.119383180434,814.7382328213185,3191.4239213006213,-14497.281211178466,18209.44908521714,18164.232534715706,8440.869990935862,-3091.6746166831795,-6579.192541324167,-46130.042034603146,20638.22864852676,-5053.774693147251,46.52069435798605,46.52069435791547,46.520641910171584,46.51773302458428,46.51766529228097,46.523195722148785,46.52482464946985,46.52496984155648,46.5248580676195,46.52374305055004,46.52096009319464,46.52071202799101,46.52069435800195,-24692.32110947245,-3487.2862576959988,-25637.341142595993,4021.4731717467325,1189.9526786227952,17535.432485339614,-32749.376773954256,-16383.946231983447,46.52096009319464,-93.04860111816953,93.04138871590152,139.5747643325828,-139.55610795934015,-46.52071202799101,46.51766529228097,46.52096009319464,-5053.774693147251,-20220.217370888142,-374.7782405844399,814.7382328213185,2860.0522191131245,18252.09556277579,18209.44908521714,8443.812534844028,397.92364744239705,-3091.6746166831795,-6579.192541324167,3103.35847533286,20638.22864852676,1.589484099895344e-11,7.058531537040835e-11,5.244774388302176e-05,0.002908885587302734,6.773230331447166e-05,-0.005530429867818043,-0.001628927321064566,-0.00014519208662733263,0.00011177393697892057,0.0011150170694591566,0.0027829573554001286,0.0002480652036283004,1.7669989063051617e-05,-0.06249999999999941,-4488914.59583085
576,57.60000000000055,-5050.77987817729,-20217.279561437994,817.62983975098,3197.0989004671396,2863.0370435467185,18246.27819010653,18203.484435741822,8446.807316283725,-3086.3678282545525,-6575.966091952463,-6576.197758866843,20641.785775649547,20641.223463504313,-45854.62070403399,-26009.66398146781,817.1935432215491,3193.8785510107155,-14503.098583847728,18203.484435741822,18158.109001230405,8443.86477293491,-3088.679834256465,-6576.197758866843,-46127.04721963318,20641.223463504313,-5050.77987817729,46.57478184646437,46.57478184639379,46.57472948932366,46.57190721973867,46.571757758330506,46.57728102156028,46.578949990113195,46.57905284560797,46.57894118893327,46.57782734172435,46.575047302958794,46.57479949682555,46.57478184648034,-24692.32110947245,-3487.2862576959988,-25637.341142595993,4021.4731717467325,1189.9526786227952,17535.432485339614,-32749.376773954256,-16383.946231983447,46.575047302958794,-93.15676853065762,93.14956369285815,139.73705568132914,-139.718543928801,-46.57479949682555,46.571757758330506,46.575047302958794,-5050.77987817729,-20217.279561437994,-372.3228388718153,817.1935432215491,2863.0370435467185,18246.27819010653,18203.484435741822,8446.807316283725,400.9184294414461,-3088.679834256465,-6576.197758866843,3106.3532903099335,20641.223463504313,1.5973000699887052e-11,7.057820994305075e-11,5.235707013184765e-05,0.002822269584989101,0.0001494614081636314,-0.005523263229775921,-0.001668968552912986,-0.00010285549477373479,0.00011165667469725804,0.001113847208920049,0.0027800387655574355,0.00024780613324537626,1.7650345206732254e-05,-0.06239999999999941,-4494137.143569147
577,57.70000000000055,-5047.791688000841,-20214.348362169214,820.0786539924728,3199.5476233834447,2866.0152793448633,18240.45524845291,18197.513722155036,8449.795472974904,-3083.3796710047736,-6572.977934275592,-6573.209601159403,20644.77396583311,20644.211653688355,-45851.68950476521,-26007.215167226317,819.6422661378543,3196.32659208536,-14508.921525501348,18197.513722155036,18151.97884299658,8446.85293018469,-3085.6916765795927,-6573.209601159403,-46124.05902945674,20644.211653688355,-5047.791688000841,46.62881236516617,46.628812365095676,46.62876009882251,46.626039908364476,46.62579326437237,46.63130934261653,46.63302593464531,46.63307886541854,46.63296732634789,46.6318546522968,46.62907754204688,46.62882999613973,46.628812365182235,-24692.32110947245,-3487.2862576959988,-25637.341142595993,4021.4731717467325,1189.9526786227952,17535.432485339614,-32749.376773954256,-16383.946231983447,46.62907754204688,-93.26482197864469,93.25762473026185,139.89918366548238,-139.88083991555146,-46.62882999613973,46.62579326437237,46.62907754204688,-5047.791688000841,-20214.348362169214,-369.8740246303224,819.6422661378543,2866.0152793448633,18240.45524845291,18197.513722155036,8449.795472974904,403.906586691225,-3085.6916765795927,-6573.209601159403,3109.341480493496,20644.211653688355,1.6065371255535865e-11,7.049294481475954e-11,5.226627316545773e-05,0.0027201904580351766,0.0002466439921064989,-0.005516078244163225,-0.0017165920287780523,-5.2930773229320494e-05,0.00011153907065164503,0.00111267405108606,0.0027771102499229983,0.0002475459071504815,1.7630957493963706e-05,-0.062299999999999404,-4499354.967149036
578,57.80000000000055,-5044.8101142762025,-20211.42376474919,822.5208890561337,3201.989767109115,2868.986934717794,18234.626750207994,18191.536955287887,8452.777013259449,-3080.398130162382,-6569.996393006683,-6570.228059859969,20647.755539564856,20647.193227420583,-45848.76490734518,-26004.772932162654,822.0844098635245,3198.768052734791,-14514.750023746263,18191.536955287887,18145.842068356127,8449.834471027081,-3082.7101353106846,-6570.228059859969,-46121.0774557321,20647.193227420583,-5044.8101142762025,46.68278572117247,46.68278572110204,46.68273354590176,46.680132142337655,46.679771617384795,46.685280492445884,46.687052852517155,46.68704770820524,46.68693628709118,46.6858247906893,46.68305061754691,46.68280333303418,46.68278572118857,-24692.32110947245,-3487.2862576959988,-25637.341142595993,4021.4731717467325,1189.9526786227952,17535.432485339614,-32749.376773954256,-16383.946231983447,46.68305061754691,-93.37276107778048,93.36557144227451,140.06114826892764,-140.04299783057706,-46.68280333303418,46.679771617384795,46.68305061754691,-5044.8101142762025,-20211.42376474919,-367.4317895666616,822.0844098635245,2868.986934717794,18234.626750207994,18191.536955287887,8452.777013259449,406.88812753361674,-3082.7101353106846,-6570.228059859969,3112.323054225242,20647.193227420583,1.610089839232387e-11,7.042899596854113e-11,5.2175200281112666e-05,0.0026014035641068745,0.0003605249528604304,-0.005508875061089213,-0.0017723600712713505,5.144311913340971e-06,0.00011142111406314825,0.001111496401875911,0.0027741731423915894,0.00024728451273148266,1.7611845606779752e-05,-0.0621999999999994,-4504568.105835211
